key_id,goal_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,player_team_id,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty,minute_total
2887,G-2887,WC-2014,M-2014-18,Australia vs Netherlands,2014-06-18,group stage,T-48,Netherlands,NLD,0,1,P-27540,Depay,Memphis,21,T-48,Netherlands,NLD,68',68,0,second half,False,False,68
2888,G-2888,WC-2014,M-2014-19,Spain vs Chile,2014-06-18,group stage,T-13,Chile,CHL,0,1,P-36808,Vargas,Eduardo,11,T-13,Chile,CHL,20',20,0,first half,False,False,20
2889,G-2889,WC-2014,M-2014-19,Spain vs Chile,2014-06-18,group stage,T-13,Chile,CHL,0,1,P-22391,Aránguiz,Charles,20,T-13,Chile,CHL,43',43,0,first half,False,False,43
2890,G-2890,WC-2014,M-2014-20,Cameroon vs Croatia,2014-06-18,group stage,T-18,Croatia,HRV,0,1,P-13265,Olić,Ivica,18,T-18,Croatia,HRV,11',11,0,first half,False,False,11
2891,G-2891,WC-2014,M-2014-20,Cameroon vs Croatia,2014-06-18,group stage,T-18,Croatia,HRV,0,1,P-93884,Perišić,Ivan,4,T-18,Croatia,HRV,48',48,0,second half,False,False,48
2892,G-2892,WC-2014,M-2014-20,Cameroon vs Croatia,2014-06-18,group stage,T-18,Croatia,HRV,0,1,P-25745,Mandžukić,Mario,17,T-18,Croatia,HRV,61',61,0,second half,False,False,61
2893,G-2893,WC-2014,M-2014-20,Cameroon vs Croatia,2014-06-18,group stage,T-18,Croatia,HRV,0,1,P-25745,Mandžukić,Mario,17,T-18,Croatia,HRV,73',73,0,second half,False,False,73
2894,G-2894,WC-2014,M-2014-21,Colombia vs Ivory Coast,2014-06-19,group stage,T-16,Colombia,COL,1,0,P-89392,Rodríguez,James,10,T-16,Colombia,COL,64',64,0,second half,False,False,64
2895,G-2895,WC-2014,M-2014-21,Colombia vs Ivory Coast,2014-06-19,group stage,T-16,Colombia,COL,1,0,P-14499,Quintero,Juan Fernando,20,T-16,Colombia,COL,70',70,0,second half,False,False,70
2896,G-2896,WC-2014,M-2014-21,Colombia vs Ivory Coast,2014-06-19,group stage,T-42,Ivory Coast,CIV,0,1,P-33586,Gervinho,not applicable,10,T-42,Ivory Coast,CIV,73',73,0,second half,False,False,73
2897,G-2897,WC-2014,M-2014-22,Uruguay vs England,2014-06-19,group stage,T-84,Uruguay,URY,1,0,P-30486,Suárez,Luis,9,T-84,Uruguay,URY,39',39,0,first half,False,False,39
2898,G-2898,WC-2014,M-2014-22,Uruguay vs England,2014-06-19,group stage,T-28,England,ENG,0,1,P-99967,Rooney,Wayne,10,T-28,England,ENG,75',75,0,second half,False,False,75
2899,G-2899,WC-2014,M-2014-22,Uruguay vs England,2014-06-19,group stage,T-84,Uruguay,URY,1,0,P-30486,Suárez,Luis,9,T-84,Uruguay,URY,85',85,0,second half,False,False,85
2900,G-2900,WC-2014,M-2014-24,Italy vs Costa Rica,2014-06-20,group stage,T-17,Costa Rica,CRI,0,1,P-99590,Ruiz,Bryan,10,T-17,Costa Rica,CRI,44',44,0,first half,False,False,44
2901,G-2901,WC-2014,M-2014-25,Switzerland vs France,2014-06-20,group stage,T-30,France,FRA,0,1,P-89750,Giroud,Olivier,9,T-30,France,FRA,17',17,0,first half,False,False,17
2902,G-2902,WC-2014,M-2014-25,Switzerland vs France,2014-06-20,group stage,T-30,France,FRA,0,1,P-04964,Matuidi,Blaise,14,T-30,France,FRA,18',18,0,first half,False,False,18
2903,G-2903,WC-2014,M-2014-25,Switzerland vs France,2014-06-20,group stage,T-30,France,FRA,0,1,P-84312,Valbuena,Mathieu,8,T-30,France,FRA,40',40,0,first half,False,False,40
2904,G-2904,WC-2014,M-2014-25,Switzerland vs France,2014-06-20,group stage,T-30,France,FRA,0,1,P-35408,Benzema,Karim,10,T-30,France,FRA,67',67,0,second half,False,False,67
2905,G-2905,WC-2014,M-2014-25,Switzerland vs France,2014-06-20,group stage,T-30,France,FRA,0,1,P-07870,Sissoko,Moussa,18,T-30,France,FRA,73',73,0,second half,False,False,73
2906,G-2906,WC-2014,M-2014-25,Switzerland vs France,2014-06-20,group stage,T-75,Switzerland,CHE,1,0,P-35818,Džemaili,Blerim,15,T-75,Switzerland,CHE,81',81,0,second half,False,False,81
2907,G-2907,WC-2014,M-2014-25,Switzerland vs France,2014-06-20,group stage,T-75,Switzerland,CHE,1,0,P-77224,Xhaka,Granit,10,T-75,Switzerland,CHE,87',87,0,second half,False,False,87
2908,G-2908,WC-2014,M-2014-26,Honduras vs Ecuador,2014-06-20,group stage,T-35,Honduras,HND,1,0,P-38682,Costly,Carlo,13,T-35,Honduras,HND,31',31,0,first half,False,False,31
2909,G-2909,WC-2014,M-2014-26,Honduras vs Ecuador,2014-06-20,group stage,T-25,Ecuador,ECU,0,1,P-75912,Valencia,Enner,13,T-25,Ecuador,ECU,34',34,0,first half,False,False,34
2910,G-2910,WC-2014,M-2014-26,Honduras vs Ecuador,2014-06-20,group stage,T-25,Ecuador,ECU,0,1,P-75912,Valencia,Enner,13,T-25,Ecuador,ECU,65',65,0,second half,False,False,65
2911,G-2911,WC-2014,M-2014-27,Argentina vs Iran,2014-06-21,group stage,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,90'+1',90,1,"second half, stoppage time",False,False,91
2912,G-2912,WC-2014,M-2014-28,Germany vs Ghana,2014-06-21,group stage,T-31,Germany,DEU,1,0,P-63673,Götze,Mario,19,T-31,Germany,DEU,51',51,0,second half,False,False,51
2913,G-2913,WC-2014,M-2014-28,Germany vs Ghana,2014-06-21,group stage,T-32,Ghana,GHA,0,1,P-01945,Ayew,André,10,T-32,Ghana,GHA,54',54,0,second half,False,False,54
2914,G-2914,WC-2014,M-2014-28,Germany vs Ghana,2014-06-21,group stage,T-32,Ghana,GHA,0,1,P-38556,Gyan,Asamoah,3,T-32,Ghana,GHA,63',63,0,second half,False,False,63
2915,G-2915,WC-2014,M-2014-28,Germany vs Ghana,2014-06-21,group stage,T-31,Germany,DEU,1,0,P-27787,Klose,Miroslav,11,T-31,Germany,DEU,71',71,0,second half,False,False,71
2916,G-2916,WC-2014,M-2014-29,Nigeria vs Bosnia and Herzegovina,2014-06-21,group stage,T-50,Nigeria,NGA,1,0,P-70006,Odemwingie,Peter,8,T-50,Nigeria,NGA,29',29,0,first half,False,False,29
2917,G-2917,WC-2014,M-2014-30,Belgium vs Russia,2014-06-22,group stage,T-06,Belgium,BEL,1,0,P-77619,Origi,Divock,17,T-06,Belgium,BEL,88',88,0,second half,False,False,88
2918,G-2918,WC-2014,M-2014-31,South Korea vs Algeria,2014-06-22,group stage,T-01,Algeria,DZA,0,1,P-59199,Slimani,Islam,13,T-01,Algeria,DZA,26',26,0,first half,False,False,26
2919,G-2919,WC-2014,M-2014-31,South Korea vs Algeria,2014-06-22,group stage,T-01,Algeria,DZA,0,1,P-19453,Halliche,Rafik,5,T-01,Algeria,DZA,28',28,0,first half,False,False,28
2920,G-2920,WC-2014,M-2014-31,South Korea vs Algeria,2014-06-22,group stage,T-01,Algeria,DZA,0,1,P-59147,Djabou,Abdelmoumene,18,T-01,Algeria,DZA,38',38,0,first half,False,False,38
2921,G-2921,WC-2014,M-2014-31,South Korea vs Algeria,2014-06-22,group stage,T-71,Korea Republic,KOR,1,0,P-77335,Son,Heung-min,9,T-71,Korea Republic,KOR,50',50,0,second half,False,False,50
2922,G-2922,WC-2014,M-2014-31,South Korea vs Algeria,2014-06-22,group stage,T-01,Algeria,DZA,0,1,P-24983,Brahimi,Yacine,11,T-01,Algeria,DZA,62',62,0,second half,False,False,62
2923,G-2923,WC-2014,M-2014-31,South Korea vs Algeria,2014-06-22,group stage,T-71,Korea Republic,KOR,1,0,P-47440,Koo,Ja-cheol,13,T-71,Korea Republic,KOR,72',72,0,second half,False,False,72
2924,G-2924,WC-2014,M-2014-32,United States vs Portugal,2014-06-22,group stage,T-58,Portugal,PRT,0,1,P-78296,Nani,not applicable,17,T-58,Portugal,PRT,5',5,0,first half,False,False,5
2925,G-2925,WC-2014,M-2014-32,United States vs Portugal,2014-06-22,group stage,T-83,United States,USA,1,0,P-10072,Jones,Jermaine,13,T-83,United States,USA,64',64,0,second half,False,False,64
2926,G-2926,WC-2014,M-2014-32,United States vs Portugal,2014-06-22,group stage,T-83,United States,USA,1,0,P-18672,Dempsey,Clint,8,T-83,United States,USA,81',81,0,second half,False,False,81
2927,G-2927,WC-2014,M-2014-32,United States vs Portugal,2014-06-22,group stage,T-58,Portugal,PRT,0,1,P-25600,Varela,Silvestre,18,T-58,Portugal,PRT,90'+5',90,5,"second half, stoppage time",False,False,95
2928,G-2928,WC-2014,M-2014-33,Australia vs Spain,2014-06-23,group stage,T-73,Spain,ESP,0,1,P-49097,Villa,David,7,T-73,Spain,ESP,36',36,0,first half,False,False,36
2929,G-2929,WC-2014,M-2014-33,Australia vs Spain,2014-06-23,group stage,T-73,Spain,ESP,0,1,P-71661,Torres,Fernando,9,T-73,Spain,ESP,69',69,0,second half,False,False,69
2930,G-2930,WC-2014,M-2014-33,Australia vs Spain,2014-06-23,group stage,T-73,Spain,ESP,0,1,P-47597,Mata,Juan,13,T-73,Spain,ESP,82',82,0,second half,False,False,82
2931,G-2931,WC-2014,M-2014-34,Netherlands vs Chile,2014-06-23,group stage,T-48,Netherlands,NLD,1,0,P-20877,Fer,Leroy,18,T-48,Netherlands,NLD,77',77,0,second half,False,False,77
2932,G-2932,WC-2014,M-2014-34,Netherlands vs Chile,2014-06-23,group stage,T-48,Netherlands,NLD,1,0,P-27540,Depay,Memphis,21,T-48,Netherlands,NLD,90'+2',90,2,"second half, stoppage time",False,False,92
2933,G-2933,WC-2014,M-2014-35,Cameroon vs Brazil,2014-06-23,group stage,T-09,Brazil,BRA,0,1,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,17',17,0,first half,False,False,17
2934,G-2934,WC-2014,M-2014-35,Cameroon vs Brazil,2014-06-23,group stage,T-11,Cameroon,CMR,1,0,P-47974,Matip,Joël,21,T-11,Cameroon,CMR,26',26,0,first half,False,False,26
2935,G-2935,WC-2014,M-2014-35,Cameroon vs Brazil,2014-06-23,group stage,T-09,Brazil,BRA,0,1,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,35',35,0,first half,False,False,35
2936,G-2936,WC-2014,M-2014-35,Cameroon vs Brazil,2014-06-23,group stage,T-09,Brazil,BRA,0,1,P-54042,Fred,not applicable,9,T-09,Brazil,BRA,49',49,0,second half,False,False,49
2937,G-2937,WC-2014,M-2014-35,Cameroon vs Brazil,2014-06-23,group stage,T-09,Brazil,BRA,0,1,P-41758,Fernandinho,not applicable,5,T-09,Brazil,BRA,84',84,0,second half,False,False,84
2938,G-2938,WC-2014,M-2014-36,Croatia vs Mexico,2014-06-23,group stage,T-46,Mexico,MEX,0,1,P-44763,Márquez,Rafael,4,T-46,Mexico,MEX,72',72,0,second half,False,False,72
2939,G-2939,WC-2014,M-2014-36,Croatia vs Mexico,2014-06-23,group stage,T-46,Mexico,MEX,0,1,P-40312,Guardado,Andrés,18,T-46,Mexico,MEX,75',75,0,second half,False,False,75
2940,G-2940,WC-2014,M-2014-36,Croatia vs Mexico,2014-06-23,group stage,T-46,Mexico,MEX,0,1,P-36515,Hernández,Javier,14,T-46,Mexico,MEX,82',82,0,second half,False,False,82
2941,G-2941,WC-2014,M-2014-36,Croatia vs Mexico,2014-06-23,group stage,T-18,Croatia,HRV,1,0,P-93884,Perišić,Ivan,4,T-18,Croatia,HRV,87',87,0,second half,False,False,87
2942,G-2942,WC-2014,M-2014-38,Italy vs Uruguay,2014-06-24,group stage,T-84,Uruguay,URY,0,1,P-78440,Godín,Diego,3,T-84,Uruguay,URY,81',81,0,second half,False,False,81
2943,G-2943,WC-2014,M-2014-39,Japan vs Colombia,2014-06-24,group stage,T-16,Colombia,COL,0,1,P-83216,Cuadrado,Juan,11,T-16,Colombia,COL,17',17,0,first half,False,True,17
2944,G-2944,WC-2014,M-2014-39,Japan vs Colombia,2014-06-24,group stage,T-44,Japan,JPN,1,0,P-84807,Okazaki,Shinji,9,T-44,Japan,JPN,45'+1',45,1,"first half, stoppage time",False,False,46
2945,G-2945,WC-2014,M-2014-39,Japan vs Colombia,2014-06-24,group stage,T-16,Colombia,COL,0,1,P-01068,Martínez,Jackson,21,T-16,Colombia,COL,55',55,0,second half,False,False,55
2946,G-2946,WC-2014,M-2014-39,Japan vs Colombia,2014-06-24,group stage,T-16,Colombia,COL,0,1,P-01068,Martínez,Jackson,21,T-16,Colombia,COL,82',82,0,second half,False,False,82
2947,G-2947,WC-2014,M-2014-39,Japan vs Colombia,2014-06-24,group stage,T-16,Colombia,COL,0,1,P-89392,Rodríguez,James,10,T-16,Colombia,COL,90',90,0,second half,False,False,90
2948,G-2948,WC-2014,M-2014-40,Greece vs Ivory Coast,2014-06-24,group stage,T-33,Greece,GRC,1,0,P-30845,Samaris,Andreas,22,T-33,Greece,GRC,42',42,0,first half,False,False,42
2949,G-2949,WC-2014,M-2014-40,Greece vs Ivory Coast,2014-06-24,group stage,T-42,Ivory Coast,CIV,0,1,P-84532,Bony,Wilfried,12,T-42,Ivory Coast,CIV,74',74,0,second half,False,False,74
2950,G-2950,WC-2014,M-2014-40,Greece vs Ivory Coast,2014-06-24,group stage,T-33,Greece,GRC,1,0,P-58348,Samaras,Georgios,7,T-33,Greece,GRC,90'+3',90,3,"second half, stoppage time",False,True,93
2951,G-2951,WC-2014,M-2014-41,Bosnia and Herzegovina vs Iran,2014-06-25,group stage,T-08,Bosnia And Herzegovina,BIH,1,0,P-31839,Džeko,Edin,11,T-08,Bosnia And Herzegovina,BIH,23',23,0,first half,False,False,23
2952,G-2952,WC-2014,M-2014-41,Bosnia and Herzegovina vs Iran,2014-06-25,group stage,T-08,Bosnia And Herzegovina,BIH,1,0,P-19478,Pjanić,Miralem,8,T-08,Bosnia And Herzegovina,BIH,59',59,0,second half,False,False,59
2953,G-2953,WC-2014,M-2014-41,Bosnia and Herzegovina vs Iran,2014-06-25,group stage,T-38,IR Iran,IRN,0,1,P-85324,Ghoochannejhad,Reza,16,T-38,IR Iran,IRN,82',82,0,second half,False,False,82
2954,G-2954,WC-2014,M-2014-41,Bosnia and Herzegovina vs Iran,2014-06-25,group stage,T-08,Bosnia And Herzegovina,BIH,1,0,P-35118,Vršajević,Avdija,2,T-08,Bosnia And Herzegovina,BIH,83',83,0,second half,False,False,83
2955,G-2955,WC-2014,M-2014-42,Nigeria vs Argentina,2014-06-25,group stage,T-03,Argentina,ARG,0,1,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,3',3,0,first half,False,False,3
2956,G-2956,WC-2014,M-2014-42,Nigeria vs Argentina,2014-06-25,group stage,T-50,Nigeria,NGA,1,0,P-19591,Musa,Ahmed,7,T-50,Nigeria,NGA,4',4,0,first half,False,False,4
2957,G-2957,WC-2014,M-2014-42,Nigeria vs Argentina,2014-06-25,group stage,T-03,Argentina,ARG,0,1,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,45'+1',45,1,"first half, stoppage time",False,False,46
2958,G-2958,WC-2014,M-2014-42,Nigeria vs Argentina,2014-06-25,group stage,T-50,Nigeria,NGA,1,0,P-19591,Musa,Ahmed,7,T-50,Nigeria,NGA,47',47,0,second half,False,False,47
2959,G-2959,WC-2014,M-2014-42,Nigeria vs Argentina,2014-06-25,group stage,T-03,Argentina,ARG,0,1,P-18222,Rojo,Marcos,16,T-03,Argentina,ARG,50',50,0,second half,False,False,50
2960,G-2960,WC-2014,M-2014-43,Honduras vs Switzerland,2014-06-25,group stage,T-75,Switzerland,CHE,0,1,P-39460,Shaqiri,Xherdan,23,T-75,Switzerland,CHE,6',6,0,first half,False,False,6
2961,G-2961,WC-2014,M-2014-43,Honduras vs Switzerland,2014-06-25,group stage,T-75,Switzerland,CHE,0,1,P-39460,Shaqiri,Xherdan,23,T-75,Switzerland,CHE,31',31,0,first half,False,False,31
2962,G-2962,WC-2014,M-2014-43,Honduras vs Switzerland,2014-06-25,group stage,T-75,Switzerland,CHE,0,1,P-39460,Shaqiri,Xherdan,23,T-75,Switzerland,CHE,71',71,0,second half,False,False,71
2963,G-2963,WC-2014,M-2014-45,Portugal vs Ghana,2014-06-26,group stage,T-58,Portugal,PRT,1,0,P-06024,Boye,John,21,T-32,Ghana,GHA,31',31,0,first half,True,False,31
2964,G-2964,WC-2014,M-2014-45,Portugal vs Ghana,2014-06-26,group stage,T-32,Ghana,GHA,0,1,P-38556,Gyan,Asamoah,3,T-32,Ghana,GHA,57',57,0,second half,False,False,57
2965,G-2965,WC-2014,M-2014-45,Portugal vs Ghana,2014-06-26,group stage,T-58,Portugal,PRT,1,0,P-70442,Ronaldo,Cristiano,7,T-58,Portugal,PRT,80',80,0,second half,False,False,80
2966,G-2966,WC-2014,M-2014-46,United States vs Germany,2014-06-26,group stage,T-31,Germany,DEU,0,1,P-28154,Müller,Thomas,13,T-31,Germany,DEU,55',55,0,second half,False,False,55
2967,G-2967,WC-2014,M-2014-47,Algeria vs Russia,2014-06-26,group stage,T-62,Russia,RUS,0,1,P-67113,Kokorin,Aleksandr,9,T-62,Russia,RUS,6',6,0,first half,False,False,6
2968,G-2968,WC-2014,M-2014-47,Algeria vs Russia,2014-06-26,group stage,T-01,Algeria,DZA,1,0,P-59199,Slimani,Islam,13,T-01,Algeria,DZA,60',60,0,second half,False,False,60
2969,G-2969,WC-2014,M-2014-48,South Korea vs Belgium,2014-06-26,group stage,T-06,Belgium,BEL,0,1,P-64049,Vertonghen,Jan,5,T-06,Belgium,BEL,78',78,0,second half,False,False,78
2970,G-2970,WC-2014,M-2014-49,Brazil vs Chile,2014-06-28,round of 16,T-09,Brazil,BRA,1,0,P-87449,Luiz,David,4,T-09,Brazil,BRA,18',18,0,first half,False,False,18
2971,G-2971,WC-2014,M-2014-49,Brazil vs Chile,2014-06-28,round of 16,T-13,Chile,CHL,0,1,P-30014,Sánchez,Alexis,7,T-13,Chile,CHL,32',32,0,first half,False,False,32
2972,G-2972,WC-2014,M-2014-50,Colombia vs Uruguay,2014-06-28,round of 16,T-16,Colombia,COL,1,0,P-89392,Rodríguez,James,10,T-16,Colombia,COL,28',28,0,first half,False,False,28
2973,G-2973,WC-2014,M-2014-50,Colombia vs Uruguay,2014-06-28,round of 16,T-16,Colombia,COL,1,0,P-89392,Rodríguez,James,10,T-16,Colombia,COL,50',50,0,second half,False,False,50
2974,G-2974,WC-2014,M-2014-51,Netherlands vs Mexico,2014-06-29,round of 16,T-46,Mexico,MEX,0,1,P-77047,dos Santos,Giovani,10,T-46,Mexico,MEX,48',48,0,second half,False,False,48
2975,G-2975,WC-2014,M-2014-51,Netherlands vs Mexico,2014-06-29,round of 16,T-48,Netherlands,NLD,1,0,P-51336,Sneijder,Wesley,10,T-48,Netherlands,NLD,88',88,0,second half,False,False,88
2976,G-2976,WC-2014,M-2014-51,Netherlands vs Mexico,2014-06-29,round of 16,T-48,Netherlands,NLD,1,0,P-64344,Huntelaar,Klaas-Jan,19,T-48,Netherlands,NLD,90'+4',90,4,"second half, stoppage time",False,True,94
2977,G-2977,WC-2014,M-2014-52,Costa Rica vs Greece,2014-06-29,round of 16,T-17,Costa Rica,CRI,1,0,P-99590,Ruiz,Bryan,10,T-17,Costa Rica,CRI,52',52,0,second half,False,False,52
2978,G-2978,WC-2014,M-2014-52,Costa Rica vs Greece,2014-06-29,round of 16,T-33,Greece,GRC,0,1,P-11436,Papastathopoulos,Sokratis,19,T-33,Greece,GRC,90'+1',90,1,"second half, stoppage time",False,False,91
2979,G-2979,WC-2014,M-2014-53,France vs Nigeria,2014-06-30,round of 16,T-30,France,FRA,1,0,P-17509,Pogba,Paul,19,T-30,France,FRA,79',79,0,second half,False,False,79
2980,G-2980,WC-2014,M-2014-53,France vs Nigeria,2014-06-30,round of 16,T-30,France,FRA,1,0,P-64104,Yobo,Joseph,2,T-50,Nigeria,NGA,90'+2',90,2,"second half, stoppage time",True,False,92
2981,G-2981,WC-2014,M-2014-54,Germany vs Algeria,2014-06-30,round of 16,T-31,Germany,DEU,1,0,P-46979,Schürrle,André,9,T-31,Germany,DEU,92',92,0,"extra time, first half",False,False,92
2982,G-2982,WC-2014,M-2014-54,Germany vs Algeria,2014-06-30,round of 16,T-31,Germany,DEU,1,0,P-12818,Özil,Mesut,8,T-31,Germany,DEU,120',120,0,"extra time, second half",False,False,120
2983,G-2983,WC-2014,M-2014-54,Germany vs Algeria,2014-06-30,round of 16,T-01,Algeria,DZA,0,1,P-59147,Djabou,Abdelmoumene,18,T-01,Algeria,DZA,120'+1',120,1,"extra time, second half, stoppage time",False,False,121
2984,G-2984,WC-2014,M-2014-55,Argentina vs Switzerland,2014-07-01,round of 16,T-03,Argentina,ARG,1,0,P-42113,Di María,Ángel,7,T-03,Argentina,ARG,118',118,0,"extra time, second half",False,False,118
2985,G-2985,WC-2014,M-2014-56,Belgium vs United States,2014-07-01,round of 16,T-06,Belgium,BEL,1,0,P-48955,De Bruyne,Kevin,7,T-06,Belgium,BEL,93',93,0,"extra time, first half",False,False,93
2986,G-2986,WC-2014,M-2014-56,Belgium vs United States,2014-07-01,round of 16,T-06,Belgium,BEL,1,0,P-72637,Lukaku,Romelu,9,T-06,Belgium,BEL,105',105,0,"extra time, first half",False,False,105
2987,G-2987,WC-2014,M-2014-56,Belgium vs United States,2014-07-01,round of 16,T-83,United States,USA,0,1,P-91438,Green,Julian,16,T-83,United States,USA,107',107,0,"extra time, second half",False,False,107
2988,G-2988,WC-2014,M-2014-57,France vs Germany,2014-07-04,quarter-finals,T-31,Germany,DEU,0,1,P-81447,Hummels,Mats,5,T-31,Germany,DEU,13',13,0,first half,False,False,13
2989,G-2989,WC-2014,M-2014-58,Brazil vs Colombia,2014-07-04,quarter-finals,T-09,Brazil,BRA,1,0,P-32798,Silva,Thiago,3,T-09,Brazil,BRA,7',7,0,first half,False,False,7
2990,G-2990,WC-2014,M-2014-58,Brazil vs Colombia,2014-07-04,quarter-finals,T-09,Brazil,BRA,1,0,P-87449,Luiz,David,4,T-09,Brazil,BRA,69',69,0,second half,False,False,69
2991,G-2991,WC-2014,M-2014-58,Brazil vs Colombia,2014-07-04,quarter-finals,T-16,Colombia,COL,0,1,P-89392,Rodríguez,James,10,T-16,Colombia,COL,80',80,0,second half,False,True,80
2992,G-2992,WC-2014,M-2014-59,Argentina vs Belgium,2014-07-05,quarter-finals,T-03,Argentina,ARG,1,0,P-29398,Higuaín,Gonzalo,9,T-03,Argentina,ARG,8',8,0,first half,False,False,8
2993,G-2993,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-31,Germany,DEU,0,1,P-28154,Müller,Thomas,13,T-31,Germany,DEU,11',11,0,first half,False,False,11
2994,G-2994,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-31,Germany,DEU,0,1,P-27787,Klose,Miroslav,11,T-31,Germany,DEU,23',23,0,first half,False,False,23
2995,G-2995,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-31,Germany,DEU,0,1,P-39356,Kroos,Toni,18,T-31,Germany,DEU,24',24,0,first half,False,False,24
2996,G-2996,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-31,Germany,DEU,0,1,P-39356,Kroos,Toni,18,T-31,Germany,DEU,26',26,0,first half,False,False,26
2997,G-2997,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-31,Germany,DEU,0,1,P-13029,Khedira,Sami,6,T-31,Germany,DEU,29',29,0,first half,False,False,29
2998,G-2998,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-31,Germany,DEU,0,1,P-46979,Schürrle,André,9,T-31,Germany,DEU,69',69,0,second half,False,False,69
2999,G-2999,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-31,Germany,DEU,0,1,P-46979,Schürrle,André,9,T-31,Germany,DEU,79',79,0,second half,False,False,79
3000,G-3000,WC-2014,M-2014-61,Brazil vs Germany,2014-07-08,semi-finals,T-09,Brazil,BRA,1,0,P-37239,Oscar,not applicable,11,T-09,Brazil,BRA,90',90,0,second half,False,False,90
3001,G-3001,WC-2014,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,T-48,Netherlands,NLD,0,1,P-99934,van Persie,Robin,9,T-48,Netherlands,NLD,3',3,0,first half,False,True,3
3002,G-3002,WC-2014,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,T-48,Netherlands,NLD,0,1,P-39861,Blind,Daley,5,T-48,Netherlands,NLD,17',17,0,first half,False,False,17
3003,G-3003,WC-2014,M-2014-63,Brazil vs Netherlands,2014-07-12,third-place match,T-48,Netherlands,NLD,0,1,P-85698,Wijnaldum,Georginio,20,T-48,Netherlands,NLD,90'+1',90,1,"second half, stoppage time",False,False,91
3004,G-3004,WC-2014,M-2014-64,Germany vs Argentina,2014-07-13,final,T-31,Germany,DEU,1,0,P-63673,Götze,Mario,19,T-31,Germany,DEU,113',113,0,"extra time, second half",False,False,113
3151,G-3151,WC-2018,M-2018-01,Russia vs Saudi Arabia,2018-06-14,group stage,T-62,Russia,RUS,1,0,P-20571,Gazinsky,Yury,8,T-62,Russia,RUS,12',12,0,first half,False,False,12
3152,G-3152,WC-2018,M-2018-01,Russia vs Saudi Arabia,2018-06-14,group stage,T-62,Russia,RUS,1,0,P-43675,Cheryshev,Denis,6,T-62,Russia,RUS,43',43,0,first half,False,False,43
3153,G-3153,WC-2018,M-2018-01,Russia vs Saudi Arabia,2018-06-14,group stage,T-62,Russia,RUS,1,0,P-37840,Dzyuba,Artem,22,T-62,Russia,RUS,71',71,0,second half,False,False,71
3154,G-3154,WC-2018,M-2018-01,Russia vs Saudi Arabia,2018-06-14,group stage,T-62,Russia,RUS,1,0,P-43675,Cheryshev,Denis,6,T-62,Russia,RUS,90'+1',90,1,"second half, stoppage time",False,False,91
3155,G-3155,WC-2018,M-2018-01,Russia vs Saudi Arabia,2018-06-14,group stage,T-62,Russia,RUS,1,0,P-22778,Golovin,Aleksandr,17,T-62,Russia,RUS,90'+4',90,4,"second half, stoppage time",False,False,94
3156,G-3156,WC-2018,M-2018-02,Egypt vs Uruguay,2018-06-15,group stage,T-84,Uruguay,URY,0,1,P-65659,Giménez,José,2,T-84,Uruguay,URY,89',89,0,second half,False,False,89
3157,G-3157,WC-2018,M-2018-03,Morocco vs Iran,2018-06-15,group stage,T-38,IR Iran,IRN,0,1,P-60872,Bouhaddouz,Aziz,20,T-47,Morocco,MAR,90'+5',90,5,"second half, stoppage time",True,False,95
3158,G-3158,WC-2018,M-2018-04,Portugal vs Spain,2018-06-15,group stage,T-58,Portugal,PRT,1,0,P-70442,Ronaldo,Cristiano,7,T-58,Portugal,PRT,4',4,0,first half,False,True,4
3159,G-3159,WC-2018,M-2018-04,Portugal vs Spain,2018-06-15,group stage,T-73,Spain,ESP,0,1,P-02231,Costa,Diego,19,T-73,Spain,ESP,24',24,0,first half,False,False,24
3160,G-3160,WC-2018,M-2018-04,Portugal vs Spain,2018-06-15,group stage,T-58,Portugal,PRT,1,0,P-70442,Ronaldo,Cristiano,7,T-58,Portugal,PRT,44',44,0,first half,False,False,44
3161,G-3161,WC-2018,M-2018-04,Portugal vs Spain,2018-06-15,group stage,T-73,Spain,ESP,0,1,P-02231,Costa,Diego,19,T-73,Spain,ESP,55',55,0,second half,False,False,55
3162,G-3162,WC-2018,M-2018-04,Portugal vs Spain,2018-06-15,group stage,T-73,Spain,ESP,0,1,P-15848,Nacho,not applicable,4,T-73,Spain,ESP,58',58,0,second half,False,False,58
