tournament_id,match_id,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,minute_label,minute_regulation,minute_stoppage,minute_total,match_period,player_id_in,family_name_in,given_name_in,shirt_number_in,player_id_out,family_name_out,given_name_out,shirt_number_out
WC-2022,M-2022-06,2022-11-22,group stage,T-22,Denmark,DNK,1,0,65',65,0,65,second half,P-70516,Lindstrøm,Jesper,25,P-72592,Dolberg,Kasper,12
WC-2022,M-2022-06,2022-11-22,group stage,T-79,Tunisia,TUN,0,1,67',67,0,67,second half,P-69793,Sliti,Naïm,23,P-45680,Ben Slimane,Anis,25
WC-2022,M-2022-06,2022-11-22,group stage,T-79,Tunisia,TUN,0,1,80',80,0,80,second half,P-48887,Mejbri,Hannibal,8,P-25741,Msakni,Youssef,7
WC-2022,M-2022-06,2022-11-22,group stage,T-79,Tunisia,TUN,0,1,80',80,0,80,second half,P-21865,Khenissi,Taha Yassine,11,P-11346,Jebali,Issam,9
WC-2022,M-2022-06,2022-11-22,group stage,T-79,Tunisia,TUN,0,1,88',88,0,88,second half,P-27079,Kechrida,Wajdi,21,P-49094,Dräger,Mohamed,20
WC-2022,M-2022-06,2022-11-22,group stage,T-79,Tunisia,TUN,0,1,88',88,0,88,second half,P-90867,Sassi,Ferjani,13,P-29063,Laïdouni,Aïssa,14
WC-2022,M-2022-07,2022-11-22,group stage,T-57,Poland,POL,0,1,46',46,0,46,second half,P-14593,Bielik,Krystian,6,P-40498,Zalewski,Nicola,21
WC-2022,M-2022-07,2022-11-22,group stage,T-46,Mexico,MEX,1,0,71',71,0,71,second half,P-19618,Rodríguez,Carlos,8,P-42911,Herrera,Héctor,16
WC-2022,M-2022-07,2022-11-22,group stage,T-46,Mexico,MEX,1,0,71',71,0,71,second half,P-57865,Jiménez,Raúl,9,P-49482,Martín,Henry,20
WC-2022,M-2022-07,2022-11-22,group stage,T-57,Poland,POL,0,1,71',71,0,71,second half,P-23437,Frankowski,Przemysław,24,P-65512,Szymański,Sebastian,19
WC-2022,M-2022-07,2022-11-22,group stage,T-46,Mexico,MEX,1,0,84',84,0,84,second half,P-81433,Antuna,Uriel,21,P-64182,Vega,Alexis,10
WC-2022,M-2022-07,2022-11-22,group stage,T-57,Poland,POL,0,1,87',87,0,87,second half,P-12381,Milik,Arkadiusz,7,P-32165,Zieliński,Piotr,20
WC-2022,M-2022-08,2022-11-22,group stage,T-30,France,FRA,1,0,13',13,0,13,first half,P-09867,Hernandez,Théo,22,P-84424,Hernandez,Lucas,21
WC-2022,M-2022-08,2022-11-22,group stage,T-04,Australia,AUS,0,1,56',56,0,56,second half,P-67089,Cummings,Jason,25,P-91029,Duke,Mitchell,15
WC-2022,M-2022-08,2022-11-22,group stage,T-04,Australia,AUS,0,1,73',73,0,73,second half,P-61979,Mabil,Awer,11,P-82010,Goodwin,Craig,23
WC-2022,M-2022-08,2022-11-22,group stage,T-04,Australia,AUS,0,1,73',73,0,73,second half,P-05864,Kuol,Garang,21,P-51406,McGree,Riley,14
WC-2022,M-2022-08,2022-11-22,group stage,T-30,France,FRA,1,0,77',77,0,77,second half,P-23304,Fofana,Youssouf,13,P-54517,Tchouaméni,Aurélien,8
WC-2022,M-2022-08,2022-11-22,group stage,T-30,France,FRA,1,0,77',77,0,77,second half,P-06614,Coman,Kingsley,20,P-97778,Dembélé,Ousmane,11
WC-2022,M-2022-08,2022-11-22,group stage,T-04,Australia,AUS,0,1,85',85,0,85,second half,P-27035,Baccus,Keanu,26,P-09062,Atkinson,Nathaniel,3
WC-2022,M-2022-08,2022-11-22,group stage,T-04,Australia,AUS,0,1,85',85,0,85,second half,P-59727,Degenek,Miloš,2,P-34822,Irvine,Jackson,22
WC-2022,M-2022-08,2022-11-22,group stage,T-30,France,FRA,1,0,89',89,0,89,second half,P-78484,Koundé,Jules,5,P-60652,Pavard,Benjamin,2
WC-2022,M-2022-08,2022-11-22,group stage,T-30,France,FRA,1,0,89',89,0,89,second half,P-13613,Thuram,Marcus,26,P-89750,Giroud,Olivier,9
WC-2022,M-2022-09,2022-11-23,group stage,T-18,Croatia,HRV,0,1,46',46,0,46,second half,P-89948,Pašalić,Mario,15,P-22160,Vlašić,Nikola,13
WC-2022,M-2022-09,2022-11-23,group stage,T-47,Morocco,MAR,1,0,60',60,0,60,second half,P-91543,Attiyat Allah,Yahia,25,P-09614,Mazraoui,Noussair,3
WC-2022,M-2022-09,2022-11-23,group stage,T-47,Morocco,MAR,1,0,65',65,0,65,second half,P-21052,Ezzalzouli,Abde,16,P-59033,Boufal,Sofiane,17
WC-2022,M-2022-09,2022-11-23,group stage,T-18,Croatia,HRV,0,1,71',71,0,71,second half,P-31643,Livaja,Marko,14,P-65182,Kramarić,Andrej,9
WC-2022,M-2022-09,2022-11-23,group stage,T-18,Croatia,HRV,0,1,79',79,0,79,second half,P-64353,Majer,Lovro,7,P-07670,Kovačić,Mateo,8
WC-2022,M-2022-09,2022-11-23,group stage,T-47,Morocco,MAR,1,0,81',81,0,81,second half,P-90423,Hamdallah,Abderrazak,9,P-40619,Ounahi,Azzedine,8
WC-2022,M-2022-09,2022-11-23,group stage,T-47,Morocco,MAR,1,0,81',81,0,81,second half,P-05265,Sabiri,Abdelhamid,11,P-42517,En-Nesyri,Youssef,19
WC-2022,M-2022-09,2022-11-23,group stage,T-18,Croatia,HRV,0,1,90',90,0,90,second half,P-26942,Oršić,Mislav,18,P-93884,Perišić,Ivan,4
WC-2022,M-2022-10,2022-11-23,group stage,T-44,Japan,JPN,0,1,46',46,0,46,second half,P-68429,Tomiyasu,Takehiro,16,P-39942,Kubo,Takefusa,11
WC-2022,M-2022-10,2022-11-23,group stage,T-44,Japan,JPN,0,1,57',57,0,57,second half,P-22633,Mitoma,Kaoru,9,P-26303,Nagatomo,Yuto,5
WC-2022,M-2022-10,2022-11-23,group stage,T-44,Japan,JPN,0,1,57',57,0,57,second half,P-46913,Asano,Takuma,18,P-30206,Maeda,Daizen,25
WC-2022,M-2022-10,2022-11-23,group stage,T-31,Germany,DEU,1,0,67',67,0,67,second half,P-18188,Hofmann,Jonas,18,P-08896,Gündoğan,İlkay,21
WC-2022,M-2022-10,2022-11-23,group stage,T-31,Germany,DEU,1,0,67',67,0,67,second half,P-79409,Goretzka,Leon,8,P-28154,Müller,Thomas,13
WC-2022,M-2022-10,2022-11-23,group stage,T-44,Japan,JPN,0,1,71',71,0,71,second half,P-58907,Dōan,Ritsu,8,P-82447,Tanaka,Ao,17
WC-2022,M-2022-10,2022-11-23,group stage,T-44,Japan,JPN,0,1,75',75,0,75,second half,P-05559,Minamino,Takumi,10,P-56398,Sakai,Hiroki,19
WC-2022,M-2022-10,2022-11-23,group stage,T-31,Germany,DEU,1,0,79',79,0,79,second half,P-63673,Götze,Mario,11,P-47182,Musiala,Jamal,14
WC-2022,M-2022-10,2022-11-23,group stage,T-31,Germany,DEU,1,0,79',79,0,79,second half,P-46246,Füllkrug,Niclas,9,P-77743,Havertz,Kai,7
WC-2022,M-2022-10,2022-11-23,group stage,T-31,Germany,DEU,1,0,90',90,0,90,second half,P-04137,Moukoko,Youssoufa,26,P-75989,Gnabry,Serge,10
WC-2022,M-2022-11,2022-11-23,group stage,T-17,Costa Rica,CRI,0,1,46',46,0,46,second half,P-37984,Waston,Kendall,19,P-39281,Martínez,Carlos,16
WC-2022,M-2022-11,2022-11-23,group stage,T-73,Spain,ESP,1,0,57',57,0,57,second half,P-29274,Morata,Álvaro,7,P-24897,Pedri,not applicable,26
WC-2022,M-2022-11,2022-11-23,group stage,T-73,Spain,ESP,1,0,57',57,0,57,second half,P-30405,Soler,Carlos,19,P-31301,Torres,Ferran,11
WC-2022,M-2022-11,2022-11-23,group stage,T-17,Costa Rica,CRI,0,1,61',61,0,61,second half,P-22631,Zamora,Álvaro,26,P-09889,Bennette,Jewison,9
WC-2022,M-2022-11,2022-11-23,group stage,T-17,Costa Rica,CRI,0,1,61',61,0,61,second half,P-99590,Ruiz,Bryan,10,P-02556,Contreras,Anthony,7
WC-2022,M-2022-11,2022-11-23,group stage,T-73,Spain,ESP,1,0,64',64,0,64,second half,P-49008,Balde,Alejandro,14,P-01416,Alba,Jordi,18
WC-2022,M-2022-11,2022-11-23,group stage,T-73,Spain,ESP,1,0,64',64,0,64,second half,P-37294,Koke,not applicable,8,P-28010,Busquets,Sergio,5
WC-2022,M-2022-11,2022-11-23,group stage,T-73,Spain,ESP,1,0,69',69,0,69,second half,P-68218,Williams,Nico,12,P-09400,Asensio,Marco,10
WC-2022,M-2022-11,2022-11-23,group stage,T-17,Costa Rica,CRI,0,1,72',72,0,72,second half,P-44957,Aguilera,Brandon,20,P-11767,Borges,Celso,5
WC-2022,M-2022-11,2022-11-23,group stage,T-17,Costa Rica,CRI,0,1,82',82,0,82,second half,P-37189,Matarrita,Rónald,22,P-10740,Oviedo,Bryan,8
WC-2022,M-2022-12,2022-11-23,group stage,T-06,Belgium,BEL,1,0,46',46,0,46,second half,P-21652,Onana,Amadou,18,P-47906,Tielemans,Youri,8
WC-2022,M-2022-12,2022-11-23,group stage,T-06,Belgium,BEL,1,0,46',46,0,46,second half,P-22930,Meunier,Thomas,15,P-06338,Carrasco,Yannick,11
WC-2022,M-2022-12,2022-11-23,group stage,T-12,Canada,CAN,0,1,58',58,0,58,second half,P-01925,Larin,Cyle,17,P-03472,Hutchinson,Atiba,13
WC-2022,M-2022-12,2022-11-23,group stage,T-12,Canada,CAN,0,1,58',58,0,58,second half,P-85670,Koné,Ismaël,15,P-35706,Hoilett,Junior,10
WC-2022,M-2022-12,2022-11-23,group stage,T-06,Belgium,BEL,1,0,62',62,0,62,second half,P-95312,Trossard,Leandro,17,P-72011,Hazard,Eden,10
WC-2022,M-2022-12,2022-11-23,group stage,T-12,Canada,CAN,0,1,74',74,0,74,second half,P-55821,Adekugbe,Sam,3,P-42390,Laryea,Richie,22
WC-2022,M-2022-12,2022-11-23,group stage,T-06,Belgium,BEL,1,0,78',78,0,78,second half,P-70691,Openda,Loïs,24,P-13975,Batshuayi,Michy,23
WC-2022,M-2022-12,2022-11-23,group stage,T-12,Canada,CAN,0,1,81',81,0,81,second half,P-00809,Millar,Liam,23,P-28794,Eustáquio,Stephen,7
WC-2022,M-2022-12,2022-11-23,group stage,T-12,Canada,CAN,0,1,81',81,0,81,second half,P-27541,Osorio,Jonathan,21,P-96259,Buchanan,Tajon,11
WC-2022,M-2022-13,2022-11-24,group stage,T-11,Cameroon,CMR,0,1,68',68,0,68,second half,P-36707,Ondoua,Gaël,5,P-34633,Hongla,Martin,18
WC-2022,M-2022-13,2022-11-24,group stage,T-75,Switzerland,CHE,1,0,72',72,0,72,second half,P-00244,Frei,Fabian,20,P-39460,Shaqiri,Xherdan,23
WC-2022,M-2022-13,2022-11-24,group stage,T-75,Switzerland,CHE,1,0,72',72,0,72,second half,P-85577,Okafor,Noah,19,P-11878,Sow,Djibril,15
WC-2022,M-2022-13,2022-11-24,group stage,T-75,Switzerland,CHE,1,0,72',72,0,72,second half,P-07180,Seferovic,Haris,9,P-19075,Embolo,Breel,7
WC-2022,M-2022-13,2022-11-24,group stage,T-11,Cameroon,CMR,0,1,74',74,0,74,second half,P-53452,Aboubakar,Vincent,10,P-06117,Choupo-Moting,Eric Maxim,13
WC-2022,M-2022-13,2022-11-24,group stage,T-11,Cameroon,CMR,0,1,74',74,0,74,second half,P-68058,Nkoudou,Georges-Kévin,7,P-20259,Toko Ekambi,Karl,12
WC-2022,M-2022-13,2022-11-24,group stage,T-75,Switzerland,CHE,1,0,81',81,0,81,second half,P-25593,Rieder,Fabian,25,P-85823,Vargas,Ruben,17
WC-2022,M-2022-13,2022-11-24,group stage,T-11,Cameroon,CMR,0,1,81',81,0,81,second half,P-27913,Ngamaleu,Moumi,6,P-39394,Mbeumo,Bryan,20
WC-2022,M-2022-13,2022-11-24,group stage,T-75,Switzerland,CHE,1,0,90',90,0,90,second half,P-56868,Cömert,Eray,18,P-43367,Rodríguez,Ricardo,13
WC-2022,M-2022-14,2022-11-24,group stage,T-84,Uruguay,URY,1,0,64',64,0,64,second half,P-59138,Cavani,Edinson,21,P-30486,Suárez,Luis,9
WC-2022,M-2022-14,2022-11-24,group stage,T-71,Korea Republic,KOR,0,1,74',74,0,74,second half,P-87169,Gue-sung,Cho,9,P-10357,Sang-ho,Na,17
WC-2022,M-2022-14,2022-11-24,group stage,T-71,Korea Republic,KOR,0,1,74',74,0,74,second half,P-61172,Jun-ho,Son,13,P-93920,Lee,Jae-sung,10
WC-2022,M-2022-14,2022-11-24,group stage,T-71,Korea Republic,KOR,0,1,74',74,0,74,second half,P-87514,Kang-in,Lee,18,P-92710,Ui-jo,Hwang,16
WC-2022,M-2022-14,2022-11-24,group stage,T-84,Uruguay,URY,1,0,79',79,0,79,second half,P-86878,de la Cruz,Nicolás,7,P-90796,Olivera,Mathías,16
WC-2022,M-2022-14,2022-11-24,group stage,T-84,Uruguay,URY,1,0,79',79,0,79,second half,P-18564,Viña,Matías,17,P-46785,Vecino,Matías,5
WC-2022,M-2022-14,2022-11-24,group stage,T-84,Uruguay,URY,1,0,88',88,0,88,second half,P-78932,Varela,Guillermo,13,P-95062,Pellistri,Facundo,8
WC-2022,M-2022-15,2022-11-24,group stage,T-58,Portugal,PRT,1,0,56',56,0,56,second half,P-44689,Carvalho,William,14,P-78787,Otávio,not applicable,25
WC-2022,M-2022-15,2022-11-24,group stage,T-32,Ghana,GHA,0,1,66',66,0,66,second half,P-12913,Lamptey,Tariq,2,P-36105,Seidu,Alidu,26
WC-2022,M-2022-15,2022-11-24,group stage,T-58,Portugal,PRT,1,0,77',77,0,77,second half,P-27349,Leão,Rafael,15,P-22983,Neves,Rúben,18
WC-2022,M-2022-15,2022-11-24,group stage,T-32,Ghana,GHA,0,1,77',77,0,77,second half,P-72363,Bukari,Osman,11,P-23821,Kudus,Mohammed,20
WC-2022,M-2022-15,2022-11-24,group stage,T-32,Ghana,GHA,0,1,77',77,0,77,second half,P-31765,Ayew,Jordan,9,P-01945,Ayew,André,10
WC-2022,M-2022-15,2022-11-24,group stage,T-58,Portugal,PRT,1,0,88',88,0,88,second half,P-46583,Palhinha,João,6,P-34205,Silva,Bernardo,10
WC-2022,M-2022-15,2022-11-24,group stage,T-58,Portugal,PRT,1,0,88',88,0,88,second half,P-41647,Ramos,Gonçalo,26,P-17931,Félix,João,11
WC-2022,M-2022-15,2022-11-24,group stage,T-58,Portugal,PRT,1,0,88',88,0,88,second half,P-31133,Mário,João,17,P-70442,Ronaldo,Cristiano,7
WC-2022,M-2022-15,2022-11-24,group stage,T-32,Ghana,GHA,0,1,90'+2',90,2,92,"second half, stoppage time",P-92252,Kyereh,Daniel-Kofi,8,P-59808,Djiku,Alexander,23
WC-2022,M-2022-15,2022-11-24,group stage,T-32,Ghana,GHA,0,1,90'+2',90,2,92,"second half, stoppage time",P-14179,Semenyo,Antoine,25,P-21820,Abdul Samed,Salis,21
WC-2022,M-2022-16,2022-11-24,group stage,T-66,Serbia,SRB,0,1,57',57,0,57,second half,P-67641,Ilić,Ivan,24,P-24610,Gudelj,Nemanja,8
WC-2022,M-2022-16,2022-11-24,group stage,T-66,Serbia,SRB,0,1,57',57,0,57,second half,P-79900,Radonjić,Nemanja,7,P-58363,Živković,Andrija,14
WC-2022,M-2022-16,2022-11-24,group stage,T-66,Serbia,SRB,0,1,66',66,0,66,second half,P-54211,Lazović,Darko,22,P-78056,Lukić,Saša,16
WC-2022,M-2022-16,2022-11-24,group stage,T-66,Serbia,SRB,0,1,66',66,0,66,second half,P-63293,Vlahović,Dušan,18,P-82143,Mladenović,Filip,25
WC-2022,M-2022-16,2022-11-24,group stage,T-09,Brazil,BRA,1,0,75',75,0,75,second half,P-74941,Fred,not applicable,8,P-05164,Paquetá,Lucas,7
WC-2022,M-2022-16,2022-11-24,group stage,T-09,Brazil,BRA,1,0,75',75,0,75,second half,P-06446,Rodrygo,not applicable,21,P-92812,Júnior,Vinícius,20
WC-2022,M-2022-16,2022-11-24,group stage,T-09,Brazil,BRA,1,0,79',79,0,79,second half,P-92004,Jesus,Gabriel,18,P-87008,Neymar,not applicable,10
WC-2022,M-2022-16,2022-11-24,group stage,T-09,Brazil,BRA,1,0,79',79,0,79,second half,P-37860,Antony,not applicable,19,P-68016,Richarlison,not applicable,9
WC-2022,M-2022-16,2022-11-24,group stage,T-66,Serbia,SRB,0,1,83',83,0,83,second half,P-89598,Maksimović,Nemanja,6,P-85696,Mitrović,Aleksandar,9
WC-2022,M-2022-16,2022-11-24,group stage,T-09,Brazil,BRA,1,0,87',87,0,87,second half,P-70483,Martinelli,Gabriel,26,P-83169,Raphinha,not applicable,11
WC-2022,M-2022-17,2022-11-25,group stage,T-85,Wales,WAL,1,0,57',57,0,57,second half,P-57098,Johnson,Brennan,9,P-94779,Wilson,Harry,8
WC-2022,M-2022-17,2022-11-25,group stage,T-85,Wales,WAL,1,0,57',57,0,57,second half,P-74707,James,Daniel,20,P-56503,Roberts,Connor,14
WC-2022,M-2022-17,2022-11-25,group stage,T-38,IR Iran,IRN,0,1,68',68,0,68,second half,P-53957,Ansarifard,Karim,10,P-09113,Azmoun,Sardar,20
WC-2022,M-2022-17,2022-11-25,group stage,T-85,Wales,WAL,1,0,77',77,0,77,second half,P-92761,Allen,Joe,7,P-50398,Ampadu,Ethan,15
WC-2022,M-2022-17,2022-11-25,group stage,T-38,IR Iran,IRN,0,1,77',77,0,77,second half,P-04541,Torabi,Mehdi,16,P-45653,Gholizadeh,Ali,17
WC-2022,M-2022-17,2022-11-25,group stage,T-38,IR Iran,IRN,0,1,77',77,0,77,second half,P-98775,Jahanbakhsh,Alireza,7,P-42215,Nourollahi,Ahmad,21
WC-2022,M-2022-17,2022-11-25,group stage,T-38,IR Iran,IRN,0,1,77',77,0,77,second half,P-98747,Cheshmi,Rouzbeh,15,P-75785,Hajsafi,Ehsan,3
WC-2022,M-2022-17,2022-11-25,group stage,T-38,IR Iran,IRN,0,1,83',83,0,83,second half,P-68842,Karimi,Ali,18,P-95374,Ezatolahi,Saeid,6
WC-2022,M-2022-17,2022-11-25,group stage,T-85,Wales,WAL,1,0,87',87,0,87,second half,P-31718,Ward,Danny,12,P-86951,Ramsey,Aaron,10
WC-2022,M-2022-18,2022-11-25,group stage,T-65,Senegal,SEN,0,1,64',64,0,64,second half,P-61416,Ciss,Pathé,11,P-09292,Diatta,Krépin,15
WC-2022,M-2022-18,2022-11-25,group stage,T-59,Qatar,QAT,1,0,69',69,0,69,second half,P-97800,Hatem,Abdulaziz,6,P-95754,Boudiaf,Karim,12
WC-2022,M-2022-18,2022-11-25,group stage,T-59,Qatar,QAT,1,0,74',74,0,74,second half,P-17048,Muntari,Mohammed,9,P-38732,Al-Haydos,Hassan,10
WC-2022,M-2022-18,2022-11-25,group stage,T-65,Senegal,SEN,0,1,74',74,0,74,second half,P-33958,Ndiaye,Iliman,13,P-37935,Sarr,Ismaïla,18
WC-2022,M-2022-18,2022-11-25,group stage,T-65,Senegal,SEN,0,1,74',74,0,74,second half,P-88928,Dieng,Bamba,20,P-27280,Diédhiou,Famara,19
WC-2022,M-2022-18,2022-11-25,group stage,T-65,Senegal,SEN,0,1,78',78,0,78,second half,P-90626,Cissé,Pape Abou,4,P-54506,Jakobs,Ismail,14
WC-2022,M-2022-18,2022-11-25,group stage,T-65,Senegal,SEN,0,1,78',78,0,78,second half,P-76835,Sarr,Pape Matar,17,P-96697,Mendy,Nampalys,6
WC-2022,M-2022-18,2022-11-25,group stage,T-59,Qatar,QAT,1,0,83',83,0,83,second half,P-90689,Waad,Mohammed,4,P-00052,Ró-Ró,not applicable,2
WC-2022,M-2022-18,2022-11-25,group stage,T-59,Qatar,QAT,1,0,83',83,0,83,second half,P-42663,Salman,Tarek,5,P-33804,Ahmed,Homam,14
WC-2022,M-2022-19,2022-11-25,group stage,T-48,Netherlands,NLD,1,0,46',46,0,46,second half,P-27540,Depay,Memphis,10,P-44799,Bergwijn,Steven,7
WC-2022,M-2022-19,2022-11-25,group stage,T-48,Netherlands,NLD,1,0,69',69,0,69,second half,P-10326,Berghuis,Steven,11,P-42078,Klaassen,Davy,14
WC-2022,M-2022-19,2022-11-25,group stage,T-25,Ecuador,ECU,0,1,74',74,0,74,second half,P-78091,Sarmiento,Jeremy,16,P-44851,Estrada,Michael,11
WC-2022,M-2022-19,2022-11-25,group stage,T-48,Netherlands,NLD,1,0,79',79,0,79,second half,P-95036,Weghorst,Wout,19,P-35705,Koopmeiners,Teun,20
WC-2022,M-2022-19,2022-11-25,group stage,T-48,Netherlands,NLD,1,0,79',79,0,79,second half,P-55965,de Roon,Marten,15,P-28911,Gakpo,Cody,8
WC-2022,M-2022-19,2022-11-25,group stage,T-25,Ecuador,ECU,0,1,90',90,0,90,second half,P-34543,Ibarra,Romario,10,P-13973,Plata,Gonzalo,19
WC-2022,M-2022-19,2022-11-25,group stage,T-25,Ecuador,ECU,0,1,90',90,0,90,second half,P-02839,Rodríguez,Kevin,26,P-75912,Valencia,Enner,13
WC-2022,M-2022-20,2022-11-25,group stage,T-28,England,ENG,1,0,68',68,0,68,second half,P-21153,Grealish,Jack,7,P-15674,Bellingham,Jude,22
WC-2022,M-2022-20,2022-11-25,group stage,T-28,England,ENG,1,0,68',68,0,68,second half,P-08169,Henderson,Jordan,8,P-21553,Sterling,Raheem,10
WC-2022,M-2022-20,2022-11-25,group stage,T-28,England,ENG,1,0,77',77,0,77,second half,P-59837,Rashford,Marcus,11,P-76842,Saka,Bukayo,17
WC-2022,M-2022-20,2022-11-25,group stage,T-83,United States,USA,0,1,77',77,0,77,second half,P-03484,Aaronson,Brenden,11,P-89452,Dest,Sergiño,2
WC-2022,M-2022-20,2022-11-25,group stage,T-83,United States,USA,0,1,77',77,0,77,second half,P-48265,Moore,Shaq,18,P-68952,McKennie,Weston,8
WC-2022,M-2022-20,2022-11-25,group stage,T-83,United States,USA,0,1,83',83,0,83,second half,P-85878,Reyna,Giovanni,7,P-30252,Weah,Timothy,21
WC-2022,M-2022-20,2022-11-25,group stage,T-83,United States,USA,0,1,83',83,0,83,second half,P-94647,Sargent,Josh,24,P-68131,Wright,Haji,19
WC-2022,M-2022-21,2022-11-26,group stage,T-79,Tunisia,TUN,1,0,46',46,0,46,second half,P-90867,Sassi,Ferjani,13,P-49094,Dräger,Mohamed,20
WC-2022,M-2022-21,2022-11-26,group stage,T-04,Australia,AUS,0,1,64',64,0,64,second half,P-20087,Maclaren,Jamie,9,P-51406,McGree,Riley,14
WC-2022,M-2022-21,2022-11-26,group stage,T-04,Australia,AUS,0,1,64',64,0,64,second half,P-82945,Hrustic,Ajdin,10,P-91029,Duke,Mitchell,15
WC-2022,M-2022-21,2022-11-26,group stage,T-79,Tunisia,TUN,1,0,67',67,0,67,second half,P-42223,Khazri,Wahbi,10,P-29063,Laïdouni,Aïssa,14
WC-2022,M-2022-21,2022-11-26,group stage,T-79,Tunisia,TUN,1,0,73',73,0,73,second half,P-27079,Kechrida,Wajdi,21,P-11879,Bronn,Dylan,6
WC-2022,M-2022-21,2022-11-26,group stage,T-79,Tunisia,TUN,1,0,73',73,0,73,second half,P-21865,Khenissi,Taha Yassine,11,P-11346,Jebali,Issam,9
WC-2022,M-2022-21,2022-11-26,group stage,T-04,Australia,AUS,0,1,75',75,0,75,second half,P-59727,Degenek,Miloš,2,P-24134,Karačić,Fran,5
WC-2022,M-2022-21,2022-11-26,group stage,T-04,Australia,AUS,0,1,85',85,0,85,second half,P-61979,Mabil,Awer,11,P-35837,Leckie,Mathew,7
WC-2022,M-2022-21,2022-11-26,group stage,T-04,Australia,AUS,0,1,85',85,0,85,second half,P-27035,Baccus,Keanu,26,P-82010,Goodwin,Craig,23
WC-2022,M-2022-22,2022-11-26,group stage,T-63,Saudi Arabia,SAU,0,1,46',46,0,46,second half,P-76864,Al-Abed,Nawaf,18,P-87569,Al-Najei,Sami,16
WC-2022,M-2022-22,2022-11-26,group stage,T-57,Poland,POL,1,0,63',63,0,63,second half,P-83610,Kamiński,Jakub,13,P-32165,Zieliński,Piotr,20
WC-2022,M-2022-22,2022-11-26,group stage,T-63,Saudi Arabia,SAU,0,1,65',65,0,65,second half,P-06789,Al-Ghannam,Sultan,2,P-94422,Al-Breik,Mohammed,6
WC-2022,M-2022-22,2022-11-26,group stage,T-57,Poland,POL,1,0,71',71,0,71,second half,P-11013,Piątek,Krzysztof,23,P-12381,Milik,Arkadiusz,7
WC-2022,M-2022-22,2022-11-26,group stage,T-63,Saudi Arabia,SAU,0,1,85',85,0,85,second half,P-45581,Al-Aboud,Abdulrahman,20,P-20216,Al-Malki,Abdulellah,8
WC-2022,M-2022-22,2022-11-26,group stage,T-63,Saudi Arabia,SAU,0,1,85',85,0,85,second half,P-10907,Al-Dawsari,Nasser,24,P-37308,Al-Shehri,Saleh,11
WC-2022,M-2022-22,2022-11-26,group stage,T-63,Saudi Arabia,SAU,0,1,90'+5',90,5,95,"second half, stoppage time",P-84563,Bahebri,Hattan,19,P-76864,Al-Abed,Nawaf,18
WC-2022,M-2022-23,2022-11-26,group stage,T-22,Denmark,DNK,0,1,46',46,0,46,second half,P-85579,Braithwaite,Martin,9,P-29053,Cornelius,Andreas,21
WC-2022,M-2022-23,2022-11-26,group stage,T-30,France,FRA,1,0,63',63,0,63,second half,P-13613,Thuram,Marcus,26,P-89750,Giroud,Olivier,9
WC-2022,M-2022-23,2022-11-26,group stage,T-22,Denmark,DNK,0,1,73',73,0,73,second half,P-72592,Dolberg,Kasper,12,P-57782,Damsgaard,Mikkel,14
WC-2022,M-2022-23,2022-11-26,group stage,T-30,France,FRA,1,0,75',75,0,75,second half,P-06614,Coman,Kingsley,20,P-42326,Varane,Raphaël,4
WC-2022,M-2022-23,2022-11-26,group stage,T-30,France,FRA,1,0,75',75,0,75,second half,P-86920,Konaté,Ibrahima,24,P-97778,Dembélé,Ousmane,11
WC-2022,M-2022-23,2022-11-26,group stage,T-22,Denmark,DNK,0,1,85',85,0,85,second half,P-56182,Nørgaard,Christian,15,P-70516,Lindstrøm,Jesper,25
WC-2022,M-2022-23,2022-11-26,group stage,T-22,Denmark,DNK,0,1,90'+2',90,2,92,"second half, stoppage time",P-92135,Bah,Alexander,26,P-82877,Kristensen,Rasmus,13
WC-2022,M-2022-23,2022-11-26,group stage,T-30,France,FRA,1,0,90'+3',90,3,93,"second half, stoppage time",P-23304,Fofana,Youssouf,13,P-90908,Griezmann,Antoine,7
WC-2022,M-2022-24,2022-11-26,group stage,T-46,Mexico,MEX,0,1,42',42,0,42,first half,P-64299,Gutiérrez,Érick,14,P-40312,Guardado,Andrés,18
WC-2022,M-2022-24,2022-11-26,group stage,T-03,Argentina,ARG,1,0,57',57,0,57,second half,P-10739,Fernández,Enzo,24,P-03265,Rodríguez,Guido,18
WC-2022,M-2022-24,2022-11-26,group stage,T-03,Argentina,ARG,1,0,63',63,0,63,second half,P-19776,Álvarez,Julián,9,P-91431,Montiel,Gonzalo,4
WC-2022,M-2022-24,2022-11-26,group stage,T-03,Argentina,ARG,1,0,63',63,0,63,second half,P-84430,Molina,Nahuel,26,P-81505,Martínez,Lautaro,22
WC-2022,M-2022-24,2022-11-26,group stage,T-46,Mexico,MEX,0,1,66',66,0,66,second half,P-57865,Jiménez,Raúl,9,P-09058,Álvarez,Kevin,26
WC-2022,M-2022-24,2022-11-26,group stage,T-46,Mexico,MEX,0,1,66',66,0,66,second half,P-81433,Antuna,Uriel,21,P-64182,Vega,Alexis,10
WC-2022,M-2022-24,2022-11-26,group stage,T-03,Argentina,ARG,1,0,69',69,0,69,second half,P-40147,Palacios,Exequiel,14,P-42113,Di María,Ángel,11
